CustomerKey,GeographyKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,NumberChildrenAtHome,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase
13695,189,Christian,Clark,1991-04-23,S,M,30000,0,Manual,0,1,"762, place du Tertre",,1 (11) 500 555-0150,2018-12-20
13696,171,Katherine,Edwards,1991-11-15,S,F,40000,2,Clerical,1,1,Zollstr 62,,1 (11) 500 555-0172,2018-08-25
13697,172,Jésus,Munoz,1991-06-24,S,M,40000,2,Clerical,1,1,Am Gallberg 222,,1 (11) 500 555-0197,2016-10-25
13698,133,Catherine,Sanchez,1990-10-02,S,F,40000,2,Clerical,1,2,Viktoria-Luise-Platz 45,,1 (11) 500 555-0180,2018-08-24
13699,545,Rachel,Alexander,1995-01-22,S,F,40000,3,Clerical,1,0,7429 La Cadena,,114-555-0156,2019-04-17
13700,314,Evan,Howard,1995-03-03,S,M,40000,3,Clerical,1,1,1506 Newton Way,,852-555-0157,2017-11-25
13701,56,Haley,Scott,1994-11-23,S,F,40000,3,Clerical,1,1,2905 Limeridge Drive,,384-555-0163,2018-11-01
13702,307,Jessie,Suarez,1994-06-16,S,F,40000,3,Clerical,1,2,431 Riverside Drive,,226-555-0116,2017-11-18
13703,623,Mackenzie,Sanders,1994-06-04,S,F,30000,0,Skilled Manual,1,0,6606 Thistle Circle,,257-555-0122,2018-11-07
13704,644,Victoria,Davis,1994-09-10,S,F,30000,0,Skilled Manual,1,0,9512 Sun View Court,,355-555-0177,2017-11-14
13705,547,Blake,Mitchell,1994-08-12,S,M,30000,0,Skilled Manual,1,0,6441 Kathleen Drive,,126-555-0148,2017-11-16
13706,49,Kaitlyn,Peterson,1995-06-16,S,F,40000,3,Clerical,1,2,7537 Kaski Lane,,942-555-0153,2019-05-31
13707,62,Austin,Smith,1995-11-19,M,M,40000,4,Clerical,0,1,5287 Geary Road,,802-555-0119,2019-03-01
13708,49,Jennifer,Bennett,1986-04-03,S,F,60000,0,Skilled Manual,0,0,7769 Holton Court,,101-555-0128,2018-08-29
13709,51,Zachary,Robinson,1986-08-14,S,M,60000,0,Skilled Manual,0,0,8964 Mills Dr.,,489-555-0170,2019-05-14
13710,59,Destiny,Harris,1986-07-14,S,F,60000,0,Skilled Manual,1,0,3142 Broadway St.,,923-555-0137,2019-05-02
13711,62,Thomas,Mitchell,1986-08-01,S,M,60000,0,Skilled Manual,0,0,378 Canyon Road,,948-555-0140,2019-05-19
13712,536,Nancy,Martinez,1986-07-02,S,F,60000,0,Skilled Manual,1,0,5477 Limewood Place,,162-555-0168,2017-11-05
13713,638,Alexander,Walker,1986-02-06,S,M,60000,0,Skilled Manual,0,0,8587 Glenside Ct.,,640-555-0117,2017-11-28
13714,545,Amanda,Ward,1973-07-18,M,F,20000,0,Manual,0,2,8251 N. 447th St.,,736-555-0119,2017-11-12
13715,307,Eduardo,Sanchez,1973-06-25,M,M,30000,0,Skilled Manual,1,1,952 Norman Ave.,,482-555-0136,2017-12-25
13716,315,Brandon,Jai,1973-06-13,M,M,30000,0,Skilled Manual,1,1,1736 Canyon Rd,,444-555-0138,2017-12-14
13717,536,Audrey,Gill,1973-07-13,M,F,30000,0,Skilled Manual,1,1,5989 Concord Ave,,208-555-0186,2018-11-18
13718,634,Marcus,Barnes,1973-08-24,M,M,30000,0,Skilled Manual,1,1,7861 Silverado Dr.,,890-555-0111,2017-12-02
13719,51,Isaac,Carter,1974-11-27,M,M,20000,0,Manual,0,2,4864 A St.,,804-555-0164,2018-11-27
13720,66,Cameron,Johnson,1974-09-19,M,M,20000,0,Manual,0,2,2733 Del Mar Ave.,,393-555-0165,2019-03-16
13721,631,Lucas,Howard,1974-04-12,S,M,20000,0,Clerical,1,2,4750 Bay View Dr.,,102-555-0126,2017-12-20
13722,633,Luke,Campbell,1974-12-24,M,M,30000,0,Manual,1,1,6594 Jefferson St.,,908-555-0194,2017-12-23
13723,301,Leonard,Raje,1974-08-06,M,M,30000,0,Clerical,1,1,3675 Palms Dr,,346-555-0178,2019-05-04
13724,339,Charles,Thompson,1974-02-11,M,M,40000,0,Clerical,1,1,5455 Via Romero,,647-555-0123,2017-12-12
13725,361,Nathan,Henderson,1974-10-08,M,M,40000,0,Clerical,1,1,4721 Cashew Lane,,460-555-0156,2017-12-20
13726,374,Austin,Lewis,1974-07-04,M,M,40000,0,Clerical,1,1,5840 Falcon Dr.,,764-555-0170,2017-12-16
13727,299,Paula,Rubio,1975-04-08,M,F,40000,0,Clerical,1,1,1011 Yolanda Circle,,200-555-0116,2019-06-12
13728,298,Taylor,Stewart,1975-08-26,M,F,40000,0,Clerical,1,1,8678 Sierra Drive,,158-555-0169,2017-12-27
13729,638,Jason,Li,1975-10-10,M,M,40000,0,Clerical,1,1,7527 Brook Way,,952-555-0172,2017-12-26
13730,609,Walter,Suarez,1975-12-25,M,M,40000,0,Clerical,1,1,6155 Buckthorn Court,,187-555-0115,2017-12-01
13731,312,Jan,James,1975-04-18,S,F,80000,0,Skilled Manual,1,0,7168 Belmont,,606-555-0142,2019-07-26
13732,54,Julian,Isla,1975-04-08,S,F,80000,0,Skilled Manual,1,0,1011 Yolanda Circle,,658-555-0153,2018-08-07
13733,612,Sydney,Collins,1976-09-21,M,F,40000,0,Clerical,1,1,8127 Vista Del Rio,,119-555-0140,2017-12-03
13734,299,Kristi,Gonzalez,1976-07-09,M,F,40000,0,Clerical,1,1,2627 Holiday Hills Drive,,350-555-0125,2017-12-07
13735,611,Dennis,Guo,1976-05-07,M,M,40000,0,Clerical,1,1,7433 San Simeon Ct.,,666-555-0181,2017-12-05
13736,372,Cole,Rivera,1976-01-24,M,M,40000,0,Clerical,1,1,9145 Paso Del Rio Way,,846-555-0175,2017-12-11
13737,298,Garrett,Sanders,1976-11-24,M,M,40000,0,Clerical,1,1,8243 Atrice Lane,,170-555-0119,2019-01-02
13738,338,Jose,Young,1976-03-25,M,M,40000,0,Clerical,1,1,1893 Cranbrook Way,,430-555-0186,2019-07-19
13739,635,Jason,Coleman,1976-08-15,M,M,40000,0,Clerical,1,1,6985 Countrywood Ct,,850-555-0191,2019-02-25
13740,644,Jada,Ramirez,1977-10-07,M,F,40000,0,Clerical,1,1,9055 Calafia Ave,,518-555-0124,2019-03-01
13741,329,Haley,Morgan,1977-10-19,M,F,40000,0,Clerical,1,1,306 Winter Drive,# 4d,116-555-0121,2017-12-17
13742,611,Benjamin,Ross,1977-10-20,M,M,40000,0,Clerical,1,1,9256 Santa Fe Street,,112-555-0135,2018-01-22
13743,59,Isabella,Anderson,1977-10-22,M,F,40000,0,Clerical,1,1,3746 Via Romero,,139-555-0156,2019-05-10
13744,611,Alvin,Andersen,1977-10-12,M,M,40000,0,Clerical,1,1,2583 Cypress Ave.,,983-555-0121,2018-01-29
13745,545,Andrew,Robinson,1977-01-28,M,M,40000,0,Clerical,1,1,6387 Scenic Avenue,,731-555-0172,2018-01-28
13746,299,Janelle,Madan,1977-02-24,M,F,40000,0,Clerical,1,1,5165 Halfmoon Court,,304-555-0181,2018-01-11
13747,623,Brian,Torres,1977-10-11,M,M,40000,0,Clerical,1,1,9870 Santa Maria Ct.,,327-555-0133,2018-01-31
13748,635,José,Martinez,1978-04-10,M,M,80000,0,Skilled Manual,1,0,3539 Corte Poquito,,351-555-0188,2018-10-22
13749,302,Julio,Alonso,1978-09-22,M,M,80000,0,Skilled Manual,1,0,8945 Euclid Ave.,,175-555-0196,2018-12-26
13750,611,Raymond,Sai,1978-06-03,M,M,80000,0,Skilled Manual,0,0,8569 W St.,,340-555-0120,2018-12-10
13751,68,Allison,Rivera,1978-09-19,S,F,80000,0,Skilled Manual,1,0,7224 Wren Avenue,,187-555-0150,2018-12-22
13752,331,Isabella,Parker,1978-03-12,S,F,80000,0,Skilled Manual,1,0,5131 Rosemarie Place,,257-555-0115,2019-02-15
13753,355,Rebecca,Nicholls,1978-03-02,S,F,80000,0,Skilled Manual,1,0,9505 Hargate Court,,805-555-0178,2019-07-31
13754,607,Paige,Peterson,1978-07-27,S,F,80000,0,Skilled Manual,1,0,3208 Two Bay Road,,248-555-0136,2019-06-20
13755,536,Luke,Roberts,1979-01-19,S,M,60000,0,Skilled Manual,1,0,3693 Concord Ct.,,533-555-0118,2019-06-05
13756,66,Kaylee,Young,1979-06-01,S,F,60000,0,Skilled Manual,1,0,8356 Royal Ann Lane,,631-555-0170,2018-09-02
13757,618,Jordyn,Griffin,1979-07-06,S,F,60000,0,Skilled Manual,0,0,P.O. Box 9178,,168-555-0121,2019-02-07
13758,51,Alexandria,Bell,1979-05-22,S,F,60000,0,Skilled Manual,1,0,8346 Niagara Court,,982-555-0174,2018-08-08
13759,316,Jackson,Scott,1979-07-17,M,M,60000,0,Skilled Manual,1,0,9941 Stonehedge Dr.,,685-555-0117,2018-10-05
13760,52,Brian,Cooper,1979-06-24,M,M,60000,0,Skilled Manual,0,0,4867 Rosebuck Way,,346-555-0118,2018-12-15
13761,546,Logan,Powell,1979-09-02,M,M,60000,0,Skilled Manual,1,0,1094 Loveridge Circle,,499-555-0163,2018-12-26
13762,62,Gavin,Long,1979-02-21,M,M,60000,0,Skilled Manual,1,0,7150 San Miguel Circle,,259-555-0181,2018-09-28
13763,648,Stephanie,Richardson,1979-10-11,S,F,60000,0,Skilled Manual,1,0,1242 Frame Lane,,578-555-0111,2019-03-13
13764,186,Stephanie,Parker,1988-06-17,M,F,20000,1,Manual,1,1,"42, impasse Ste-Madeleine",,1 (11) 500 555-0124,2018-09-18
13765,254,Jaime,Shen,1988-08-11,M,M,30000,0,Clerical,1,0,5170 Isabel Dr,,1 (11) 500 555-0113,2016-09-02
13766,194,Joe,Gill,1988-02-04,M,M,30000,1,Clerical,1,0,"14, rue Lauriston",,1 (11) 500 555-0120,2017-07-17
13767,150,Linda,Jimenez,1988-11-16,S,F,30000,1,Clerical,0,0,Potsdamer Straße 757,,1 (11) 500 555-0174,2016-10-11
13768,216,Ross,Munoz,1988-04-20,M,M,40000,0,Clerical,1,0,"10, rue Royale",,1 (11) 500 555-0181,2017-07-20
13769,205,Brendan,Kumar,1988-09-02,M,M,40000,0,Clerical,1,0,"401, avenue Reille",,1 (11) 500 555-0119,2017-07-20
13770,131,Gerald,Moreno,1988-07-26,M,M,40000,0,Clerical,1,0,Zollhof 1866,,1 (11) 500 555-0189,2016-10-20
13771,147,Victor,Moreno,1988-12-24,S,M,40000,0,Clerical,1,0,Parkstr 42,,1 (11) 500 555-0134,2016-11-09
13772,265,Michele,Perez,1988-10-24,M,F,40000,0,Clerical,1,0,6939 Hilltop Dr.,,1 (11) 500 555-0137,2016-09-06
13773,186,Dana,Blanco,1987-04-22,M,F,10000,3,Manual,0,1,"1, place de Brazaville",,1 (11) 500 555-0119,2019-01-11
13774,132,Steve,Guo,1987-07-11,S,M,10000,3,Manual,1,1,Rykestr 8295,,1 (11) 500 555-0114,2016-11-28
13775,157,Patricia,Subram,1987-03-16,S,F,10000,4,Manual,1,0,Postfach 8 44 99,,1 (11) 500 555-0112,2019-06-21
13776,231,Miguel,Carter,1946-02-13,M,M,30000,0,Clerical,1,1,4312 Cambridge Drive,,1 (11) 500 555-0113,2018-09-09
13777,254,Manuel,Perez,1987-11-13,M,M,30000,1,Clerical,1,0,8887 Entrada Circle,,1 (11) 500 555-0149,2016-09-26
13778,156,Roger,Huang,1987-11-12,M,M,30000,1,Clerical,1,0,Kurfürstenstr 50,Einkaufsabteilung,1 (11) 500 555-0157,2016-11-08
13779,202,Manuel,Garcia,1986-11-10,S,M,10000,4,Manual,1,1,"33, avenue du Président-Kennedy",,1 (11) 500 555-0163,2017-07-05
13780,215,Monica,Perez,1986-07-20,M,F,20000,1,Manual,1,1,"6, impasse Notre-Dame",,1 (11) 500 555-0191,2019-05-27
13781,194,Dominique,Patel,1987-03-25,M,F,40000,0,Clerical,1,0,"11, quai de l´ Iton",,1 (11) 500 555-0189,2018-12-05
13782,144,Kelli,Lu,1987-07-21,M,F,40000,0,Clerical,1,0,Curieweg 99,,1 (11) 500 555-0129,2016-11-03
13783,265,Logan,Wright,1987-06-02,M,M,40000,0,Clerical,1,0,2670 Trailview Circle,,1 (11) 500 555-0157,2016-09-18
13784,271,Spencer,Griffin,1986-01-02,S,M,20000,2,Manual,1,0,3637 Pheasant Circle,,1 (11) 500 555-0115,2016-09-08
13785,254,Clayton,She,1986-02-25,S,M,30000,1,Clerical,0,1,8606 Mendocino Dr.,,1 (11) 500 555-0171,2018-10-31
13786,133,Jon,Chavez,1986-10-05,S,M,30000,1,Clerical,0,1,Am Gallberg 82,,1 (11) 500 555-0143,2019-02-05
13787,119,Glenn,Cai,1986-07-14,M,M,30000,1,Clerical,1,1,Herzogstr 2998,,1 (11) 500 555-0192,2018-11-17
13788,232,Kari,Fernandez,1986-05-15,M,F,30000,1,Clerical,1,1,5082 Longview Road,,1 (11) 500 555-0113,2018-10-01
13789,174,Julie,Shan,1985-05-20,S,F,10000,3,Manual,1,2,Kapellstr 4767,,1 (11) 500 555-0172,2016-11-09
13790,170,Nina,Deng,1985-06-19,S,F,20000,2,Manual,1,0,Nollendorfplatz 5662,,1 (11) 500 555-0175,2016-11-17
13791,259,Audrey,Martin,1985-10-26,S,F,20000,2,Manual,1,1,4610 Pinto Road,,1 (11) 500 555-0150,2018-12-07
13792,279,Charles,Taylor,1985-04-14,S,M,20000,2,Manual,1,2,5241 St. Andrews Way,,1 (11) 500 555-0175,2016-09-02
13793,189,Jason,Gonzales,1985-10-19,M,M,30000,1,Skilled Manual,1,2,Attaché de Presse,,1 (11) 500 555-0184,2017-07-21
13794,276,Mallory,Martin,1984-08-26,S,F,20000,2,Manual,1,2,8028 3910th Avenue,,1 (11) 500 555-0145,2016-09-30
13795,146,Carl,Raje,1984-02-02,S,M,20000,3,Manual,1,1,Heideweg 2459,,1 (11) 500 555-0191,2016-11-05
13796,130,Martha,Zheng,1983-09-04,M,F,10000,2,Manual,0,2,Höhenstr 9419,,1 (11) 500 555-0116,2019-05-04
13797,168,Franklin,Gao,1983-06-07,M,M,20000,3,Manual,0,1,Auf der Krone 123,,1 (11) 500 555-0143,2019-07-02
13798,274,Tammy,Randall,1983-03-19,S,F,20000,3,Manual,1,2,2382 Wicker Ave.,,1 (11) 500 555-0135,2019-06-07
13799,207,Bryan,Bailey,1986-08-20,S,M,30000,2,Manual,1,0,"7, place de Brazaville",,1 (11) 500 555-0153,2017-07-19
13800,187,Logan,Li,1983-08-02,M,M,30000,2,Manual,0,0,"22, rue de l'Espace De Schengen",,1 (11) 500 555-0166,2017-07-24
13801,207,Colleen,Andersen,1983-11-10,S,F,30000,2,Clerical,1,0,"660, avenue de Malakoff",,1 (11) 500 555-0158,2017-08-12
13802,186,Tina,Subram,1954-04-27,M,F,20000,0,Clerical,1,1,"26, rue des Grands Champs",,1 (11) 500 555-0139,2018-08-26
13803,175,Krystal,Zheng,1954-08-03,M,F,40000,0,Skilled Manual,1,0,Residenz Straße 45,,1 (11) 500 555-0188,2019-02-13
13804,232,Dawn,Luo,1985-01-13,M,F,40000,0,Skilled Manual,1,0,4785 Stillman Court,,1 (11) 500 555-0138,2019-07-03
13805,267,Gabriel,Hernandez,1985-06-04,M,M,40000,0,Skilled Manual,1,0,3007 Hooftrail Way,,1 (11) 500 555-0188,2018-11-30
13806,225,Bryant,Mehta,1984-06-05,M,M,30000,2,Clerical,0,2,"46, rue Surcouf",,1 (11) 500 555-0154,2017-08-15
13807,130,Frederick,Rana,1984-10-12,S,M,30000,2,Clerical,1,2,Galeriestr 6819,,1 (11) 500 555-0182,2016-12-29
13808,117,Richard,Perez,1984-11-03,S,M,30000,2,Clerical,1,2,Zollhof 1866,,1 (11) 500 555-0114,2016-12-06
13809,259,Lisa,Zhou,1984-01-05,M,F,40000,0,Skilled Manual,1,0,9739 Benedict Court,,1 (11) 500 555-0153,2018-10-20
13810,273,Vanessa,Barnes,1984-04-08,M,F,40000,0,Skilled Manual,1,0,494 North Spoonwood Court,Unit 1e,1 (11) 500 555-0187,2019-06-21
13811,220,Sandra,Chen,1983-04-18,S,F,30000,2,Clerical,1,2,"810, rue des Rosiers",,1 (11) 500 555-0123,2017-08-26
13812,183,Joanna,Munoz,1983-05-26,S,F,30000,2,Clerical,1,2,"10, rue de Maubeuge",,1 (11) 500 555-0162,2017-08-13
13813,224,Kristen,Sun,1983-11-23,M,F,30000,3,Clerical,0,0,"280, rue Lamarck",,1 (11) 500 555-0144,2018-09-04
13814,234,Sarah,Walker,1999-03-08,S,F,30000,3,Clerical,1,2,6832 Cunha Ct.,,1 (11) 500 555-0193,2018-09-23
13815,245,Lacey,Lin,1999-11-02,S,F,30000,3,Clerical,1,2,6199 Mcelroy,,1 (11) 500 555-0124,2018-08-13
13816,265,Marissa,Henderson,1999-09-16,S,F,30000,3,Clerical,1,2,5244 Davis Drive,,1 (11) 500 555-0186,2018-10-25
13817,215,Jenny,Huang,1998-10-06,S,F,20000,5,Manual,1,4,"14, avenue de la Gare",,1 (11) 500 555-0153,2018-12-15
13818,221,Dawn,Chander,1998-08-20,S,F,20000,0,Manual,1,1,"154, boulevard Tremblay",,1 (11) 500 555-0160,2018-08-04
13819,211,Max,Gill,1998-04-01,S,M,20000,0,Manual,0,1,"21, rue des Ecoles",,1 (11) 500 555-0196,2018-12-24
13820,257,Danny,Alvarez,1983-10-08,M,M,40000,0,Skilled Manual,1,0,4770 Blue Jay Drive,,1 (11) 500 555-0131,2016-09-28
13821,276,Allen,Lopez,1983-05-15,M,M,40000,0,Skilled Manual,1,0,619 Natalie Drive,,1 (11) 500 555-0195,2016-09-01
13822,117,Jay,Moyer,1982-06-08,M,M,40000,0,Skilled Manual,1,1,Nonnendamm 6,Verkaufsabteilung,1 (11) 500 555-0111,2016-12-15
13823,213,Margaret,Zheng,1982-05-06,M,F,40000,0,Skilled Manual,1,1,"48bis, boulevard du Montparnasse",,1 (11) 500 555-0117,2017-08-19
13824,162,Destiny,Wood,1998-08-06,S,F,30000,4,Clerical,1,2,Altendorfer Straße 421,,1 (11) 500 555-0116,2019-04-22
13825,187,Kelvin,Ma,1997-11-13,S,M,30000,5,Clerical,1,2,"50, rue Royale",,1 (11) 500 555-0194,2019-02-26
13826,127,Candice,He,1997-11-25,S,F,30000,0,Clerical,0,1,Rotthäuser Weg 100,,1 (11) 500 555-0114,2019-05-09
13827,131,Nathan,Harris,1997-10-01,M,M,30000,0,Clerical,0,1,Am Karlshof 8228,,1 (11) 500 555-0115,2019-01-18
13828,167,Jessie,Travers,1997-07-05,S,F,30000,0,Clerical,1,1,Lieblingsweg 245,,1 (11) 500 555-0179,2019-05-03
13829,119,Randall,Carlson,1997-03-11,S,M,30000,0,Clerical,0,1,Lützowplatz 5928,,1 (11) 500 555-0113,2016-12-14
13830,237,Andrea,Cox,1997-08-03,S,F,30000,0,Clerical,0,1,1318 Pinehurst Court,,1 (11) 500 555-0136,2019-06-13
13831,212,Eddie,Alvarez,1995-11-20,S,M,20000,0,Manual,1,1,"67bis, boulevard du Montparnasse",,1 (11) 500 555-0111,2018-09-07
13832,216,Priscilla,Raji,1996-04-27,S,F,20000,0,Manual,0,1,"51, rue Henri Gagnon",,1 (11) 500 555-0125,2018-09-21
13833,221,Noah,Lewis,1996-04-07,S,M,20000,0,Manual,0,1,"95, impasse Notre-Dame",,1 (11) 500 555-0118,2019-05-21
13834,212,Naomi,Suarez,1996-06-27,S,F,20000,0,Manual,0,1,"7126, avenue de l´Europe",,1 (11) 500 555-0135,2019-05-12
13835,196,Hailey,Brooks,1996-03-04,S,F,20000,0,Manual,0,1,"90, route de Marseille",,1 (11) 500 555-0173,2019-02-28
13836,120,Dominic,Sara,1996-04-07,S,M,30000,0,Clerical,0,1,Altendorfer Straße 70,,1 (11) 500 555-0113,2016-12-02
13837,120,Alyssa,Lee,1996-08-13,S,F,30000,0,Clerical,1,1,Buergermeister-ulrich-str 123,,1 (11) 500 555-0113,2019-05-15
13838,263,Jill,Rubio,1996-06-27,S,F,30000,0,Clerical,0,1,1153 Loma Linda,,1 (11) 500 555-0160,2019-03-14
13839,206,Manuel,Madan,1994-03-08,S,M,10000,0,Manual,0,2,"59bis, boulevard du Montparnasse",,1 (11) 500 555-0125,2017-08-06
13840,191,Tommy,Pal,1994-04-03,M,M,10000,0,Manual,1,2,"70, allée des Princes",,1 (11) 500 555-0145,2017-08-28
13841,278,Clayton,Kumar,1994-01-04,S,M,20000,0,Manual,0,2,7753 Liana Lane,,1 (11) 500 555-0116,2016-09-22
13842,156,Kenneth,Xie,1994-07-16,S,M,20000,0,Manual,0,2,Hochstr 8111,,1 (11) 500 555-0124,2016-12-16
13843,208,Warren,Xie,1995-06-22,S,M,30000,0,Clerical,0,1,"855, rue Basse-du-Rocher",,1 (11) 500 555-0181,2018-09-12
13844,151,Phillip,Mehta,1995-08-10,S,M,30000,0,Clerical,0,1,Postfach 77 06 06,,1 (11) 500 555-0132,2016-12-27
13845,241,Shawn,Nara,1995-10-26,M,M,40000,1,Skilled Manual,1,0,5497 Brandywine Way,,1 (11) 500 555-0170,2016-09-25
13846,261,Lisa,Zheng,1995-06-11,M,F,40000,1,Skilled Manual,1,0,8360 Frisbie Court,,1 (11) 500 555-0198,2016-09-30
13847,263,Kurt,Tang,1995-07-25,M,M,40000,1,Skilled Manual,1,0,4500 Willow Dr.,,1 (11) 500 555-0172,2016-09-20
13848,552,Melissa,Blue,1992-03-26,S,F,40000,4,Clerical,1,2,4708 Biscayne Court,,474-555-0160,2018-08-13
13849,536,Preston,Rodriguez,1992-03-03,S,M,40000,4,Clerical,1,2,2288 Gingham Way,,845-555-0111,2018-01-09
13850,300,Anthony,Thompson,1992-08-16,S,M,40000,0,Skilled Manual,0,0,6837 Weber Bryan St.,,884-555-0179,2018-12-05
13851,60,Seth,Moore,1992-07-08,S,M,40000,0,Skilled Manual,0,0,1059 Delta Fair Blvd.,,481-555-0125,2019-05-14
13852,54,Ian,Robinson,1993-02-01,S,M,50000,0,Skilled Manual,1,0,6463 Landover Ln,,813-555-0130,2019-05-31
13853,56,Connor,Zhang,1993-10-18,S,M,50000,0,Skilled Manual,0,0,2923 Napa St,,861-555-0111,2019-06-15
13854,307,Kyle,Parker,1993-11-09,M,M,50000,0,Skilled Manual,1,0,8447 East Lake Court,,132-555-0146,2018-01-25
13855,310,Sarah,Washington,1993-08-06,S,F,50000,0,Skilled Manual,1,0,2887 Pinecrest Court,,368-555-0136,2018-01-23
13856,336,Ian,Scott,1991-03-24,S,M,40000,4,Skilled Manual,1,3,9845 Oxford Place,,729-555-0153,2018-01-13
13857,553,Victoria,Thompson,1991-06-05,M,F,60000,1,Skilled Manual,1,0,835 Heights Ave.,,150-555-0158,2019-06-12
13858,359,Melanie,Richardson,1991-03-18,M,F,60000,1,Skilled Manual,1,0,3200 Sandalwood Dr,,154-555-0137,2019-02-11
13859,302,Kristin,Deng,1991-03-03,M,F,60000,1,Skilled Manual,1,0,4490 Chablis Court,,575-555-0134,2019-06-26
13860,50,Olivia,Watson,1992-11-09,M,F,40000,1,Skilled Manual,1,0,2515 Live Oak,,454-555-0183,2018-08-05
13861,635,Hailey,Rogers,1992-09-11,M,F,60000,0,Skilled Manual,1,0,7106 Cynthia Drive,,509-555-0143,2019-01-31
13862,298,Andrew,Walker,1992-12-04,M,M,60000,0,Skilled Manual,1,0,6774 Bonanza,,851-555-0118,2018-01-24
13863,299,Kevin,Long,1992-01-19,M,M,60000,0,Skilled Manual,1,0,3378 Coldwater Drive,,637-555-0121,2019-03-11
13864,299,Robin,Torres,1992-10-22,M,F,60000,0,Skilled Manual,1,0,5022 Euclid Ave.,,981-555-0119,2019-01-07
13865,347,Mariah,Foster,1992-06-23,M,F,70000,0,Professional,1,0,3794 Francine Court,,381-555-0157,2018-02-01
13866,359,Mya,Butler,1992-08-16,M,F,70000,0,Professional,1,0,6049 Flora Ave,,957-555-0128,2018-02-14
13867,626,Luke,Griffin,1990-09-26,M,M,50000,1,Skilled Manual,1,0,9754 Hilltop Dr,,132-555-0110,2018-12-03
13868,548,Shelby,Morris,1990-07-13,S,F,60000,0,Professional,1,0,312 Via Del Verdes,,638-555-0148,2018-09-25
13869,302,Anna,Morgan,1989-02-09,M,F,50000,1,Skilled Manual,1,1,9491 Fountain Road,,903-555-0175,2019-05-05
13870,543,Jonathan,Clark,1989-07-21,M,M,50000,2,Skilled Manual,1,0,8459 Live Oak Avenue,,465-555-0143,2018-02-26
13871,352,Sarah,Gonzales,1989-10-02,S,F,50000,2,Skilled Manual,1,0,2286 Sunset Way,,258-555-0127,2018-02-08
13872,627,Alyssa,Henderson,1989-06-25,M,F,60000,0,Professional,1,0,6034 Sunset Circle,,331-555-0117,2018-08-05
13873,311,Russell,Jai,1991-08-11,M,M,70000,0,Professional,1,0,2728 River Ash Court,,797-555-0152,2018-02-06
13874,326,Alyssa,Bryant,1989-11-26,M,F,60000,0,Professional,1,0,8031 Danesta Dr.,,159-555-0117,2019-01-25
13875,316,Samantha,Williams,1989-11-20,M,F,60000,0,Professional,1,0,1232 Nephi Court,,785-555-0195,2019-07-27
13876,307,Sebastian,Murphy,1989-08-11,M,M,60000,0,Professional,1,0,7754 Camino Peral,,161-555-0143,2019-01-12
13877,334,Adam,Lal,1988-08-19,M,M,60000,2,Skilled Manual,1,0,5053 Sea Point Way,,513-555-0110,2018-02-22
13878,59,Sebastian,Gray,1988-07-04,M,M,60000,2,Skilled Manual,1,0,4493 N. Broadway,,822-555-0190,2019-06-17
13879,298,Derrick,Hernandez,1988-09-08,S,M,60000,2,Skilled Manual,0,1,6228 La Cadena,,844-555-0113,2019-03-11
13880,612,Marshall,Kumar,1988-03-15,S,M,60000,2,Skilled Manual,1,1,6215 Louisiana Dr,,431-555-0130,2019-01-08
13881,648,Jasmine,Wood,1988-05-07,S,F,60000,2,Skilled Manual,1,1,5725 Glazier Drive,,306-555-0119,2019-02-28
13882,329,Mariah,Russell,1987-10-16,S,F,40000,0,Professional,1,1,2292 Springlake Drive,,403-555-0138,2018-02-13
13883,337,Brandon,Lal,1987-04-17,S,M,40000,0,Professional,1,1,3577 Pembroke Court,,445-555-0135,2018-02-19
13884,609,Jada,Rogers,1987-06-01,S,F,40000,0,Professional,0,1,8175 Tri-state Ave.,,918-555-0112,2018-02-10
13885,642,Brian,Howard,1990-05-08,S,M,70000,0,Professional,1,0,5137 Heritage Oaks,,603-555-0194,2018-02-01
13886,310,Rachel,Taylor,1990-09-26,M,F,70000,0,Professional,1,0,3277 Lakespring Pl.,,919-555-0194,2018-02-14
13887,372,Nathan,Scott,1990-10-12,M,M,80000,0,Professional,1,0,4775 Imperial Dr.,,932-555-0110,2018-03-14
13888,616,Ian,Brown,1987-11-06,S,M,70000,2,Skilled Manual,1,1,4540 Wood Ranch Circle,Space 51,846-555-0173,2019-05-01
13889,543,Robert,Martin,1986-08-10,S,M,60000,0,Professional,1,0,9215 Hamilton Ave.,,428-555-0156,2018-03-18
13890,536,Jennifer,Carter,1986-09-16,S,F,60000,0,Professional,1,0,8437 Loveridge Circle,,229-555-0180,2018-03-15
13891,334,Aaron,Simmons,1986-12-07,M,M,60000,0,Professional,1,0,9293 Liszt Way,,143-555-0139,2018-11-08
13892,545,Spencer,Diaz,1986-11-25,S,M,60000,0,Professional,1,0,6841 Monti Dr.,,979-555-0174,2018-03-02
13893,536,Dalton,Carter,1986-08-14,M,M,70000,0,Professional,1,0,4802 Haynes Court,,358-555-0140,2018-12-21
13894,611,Robyn,Ruiz,1989-02-25,M,F,70000,0,Professional,1,0,4612 Merriewood Drive,,391-555-0185,2018-03-05
13895,611,Isabella,Brooks,1989-12-25,S,F,70000,0,Professional,1,0,9471 Shell Dr.,,421-555-0139,2018-03-21
